month,level_1,level_2,value
2014-07,Number Of Air Passenger Departures,Europe,177484
2014-07,Number Of Air Passenger Departures,North America,22504
2014-07,Number Of Air Passenger Departures,Other Regions,10114
2014-08,Number Of Air Passenger Departures,South East Asia,975089
2014-08,Number Of Air Passenger Departures,North East Asia,625815
2014-08,Number Of Air Passenger Departures,South Asia,181766
2014-08,Number Of Air Passenger Departures,Middle East,63705
2014-08,Number Of Air Passenger Departures,Oceania,224931
2014-08,Number Of Air Passenger Departures,Europe,187551
2014-08,Number Of Air Passenger Departures,North America,23846
2014-08,Number Of Air Passenger Departures,Other Regions,8634
2014-09,Number Of Air Passenger Departures,South East Asia,908941
2014-09,Number Of Air Passenger Departures,North East Asia,523833
2014-09,Number Of Air Passenger Departures,South Asia,171313
2014-09,Number Of Air Passenger Departures,Middle East,58653
2014-09,Number Of Air Passenger Departures,Oceania,231894
2014-09,Number Of Air Passenger Departures,Europe,173614
2014-09,Number Of Air Passenger Departures,North America,17226
2014-09,Number Of Air Passenger Departures,Other Regions,8650
2014-10,Number Of Air Passenger Departures,South East Asia,971167
2014-10,Number Of Air Passenger Departures,North East Asia,589483
2014-10,Number Of Air Passenger Departures,South Asia,196154
2014-10,Number Of Air Passenger Departures,Middle East,49450
2014-10,Number Of Air Passenger Departures,Oceania,253190
2014-10,Number Of Air Passenger Departures,Europe,138462
2014-10,Number Of Air Passenger Departures,North America,15614
2014-10,Number Of Air Passenger Departures,Other Regions,5921
2014-11,Number Of Air Passenger Departures,South East Asia,992692
2014-11,Number Of Air Passenger Departures,North East Asia,595362
2014-11,Number Of Air Passenger Departures,South Asia,211992
2014-11,Number Of Air Passenger Departures,Middle East,48837
2014-11,Number Of Air Passenger Departures,Oceania,217763
2014-11,Number Of Air Passenger Departures,Europe,143200
2014-11,Number Of Air Passenger Departures,North America,17515
2014-11,Number Of Air Passenger Departures,Other Regions,5688
2014-12,Number Of Air Passenger Departures,South East Asia,1137015
2014-12,Number Of Air Passenger Departures,North East Asia,640184
2014-12,Number Of Air Passenger Departures,South Asia,230162
2014-12,Number Of Air Passenger Departures,Middle East,64659
2014-12,Number Of Air Passenger Departures,Oceania,239784
2014-12,Number Of Air Passenger Departures,Europe,149514
2014-12,Number Of Air Passenger Departures,North America,19322
2014-12,Number Of Air Passenger Departures,Other Regions,7841
2015-01,Number Of Air Passenger Departures,South East Asia,897734
2015-01,Number Of Air Passenger Departures,North East Asia,486732
2015-01,Number Of Air Passenger Departures,South Asia,195229
2015-01,Number Of Air Passenger Departures,Middle East,60208
2015-01,Number Of Air Passenger Departures,Oceania,292667
2015-01,Number Of Air Passenger Departures,Europe,150845
2015-01,Number Of Air Passenger Departures,North America,21679
2015-01,Number Of Air Passenger Departures,Other Regions,7719
2015-02,Number Of Air Passenger Departures,South East Asia,860772
2015-02,Number Of Air Passenger Departures,North East Asia,585065
2015-02,Number Of Air Passenger Departures,South Asia,172685
2015-02,Number Of Air Passenger Departures,Middle East,51833
2015-02,Number Of Air Passenger Departures,Oceania,241765
2015-02,Number Of Air Passenger Departures,Europe,125498
2015-02,Number Of Air Passenger Departures,North America,14380
2015-02,Number Of Air Passenger Departures,Other Regions,4991
2015-03,Number Of Air Passenger Departures,South East Asia,983816
2015-03,Number Of Air Passenger Departures,North East Asia,613798
2015-03,Number Of Air Passenger Departures,South Asia,175380
2015-03,Number Of Air Passenger Departures,Middle East,60436
2015-03,Number Of Air Passenger Departures,Oceania,223763
2015-03,Number Of Air Passenger Departures,Europe,163010
2015-03,Number Of Air Passenger Departures,North America,18689
2015-03,Number Of Air Passenger Departures,Other Regions,7071
2015-04,Number Of Air Passenger Departures,South East Asia,946865
2015-04,Number Of Air Passenger Departures,North East Asia,551958
2015-04,Number Of Air Passenger Departures,South Asia,178926
2015-04,Number Of Air Passenger Departures,Middle East,63508
2015-04,Number Of Air Passenger Departures,Oceania,214859
2015-04,Number Of Air Passenger Departures,Europe,169679
2015-04,Number Of Air Passenger Departures,North America,18328
2015-04,Number Of Air Passenger Departures,Other Regions,7462
2015-05,Number Of Air Passenger Departures,South East Asia,1017834
2015-05,Number Of Air Passenger Departures,North East Asia,577520
2015-05,Number Of Air Passenger Departures,South Asia,210113
2015-05,Number Of Air Passenger Departures,Middle East,58096
2015-05,Number Of Air Passenger Departures,Oceania,191912
2015-05,Number Of Air Passenger Departures,Europe,167498
2015-05,Number Of Air Passenger Departures,North America,20739
2015-05,Number Of Air Passenger Departures,Other Regions,7032
2015-06,Number Of Air Passenger Departures,South East Asia,1040931
2015-06,Number Of Air Passenger Departures,North East Asia,559560
2015-06,Number Of Air Passenger Departures,South Asia,204083
2015-06,Number Of Air Passenger Departures,Middle East,60047
2015-06,Number Of Air Passenger Departures,Oceania,202640
2015-06,Number Of Air Passenger Departures,Europe,183695
2015-06,Number Of Air Passenger Departures,North America,21917
2015-06,Number Of Air Passenger Departures,Other Regions,5844
2015-07,Number Of Air Passenger Departures,South East Asia,1042937
2015-07,Number Of Air Passenger Departures,North East Asia,597556
2015-07,Number Of Air Passenger Departures,South Asia,187491
2015-07,Number Of Air Passenger Departures,Middle East,56286
2015-07,Number Of Air Passenger Departures,Oceania,275268
2015-07,Number Of Air Passenger Departures,Europe,188412
2015-07,Number Of Air Passenger Departures,North America,25037
2015-07,Number Of Air Passenger Departures,Other Regions,8182
2015-08,Number Of Air Passenger Departures,South East Asia,1000309
2015-08,Number Of Air Passenger Departures,North East Asia,711054
2015-08,Number Of Air Passenger Departures,South Asia,191623
2015-08,Number Of Air Passenger Departures,Middle East,79057
2015-08,Number Of Air Passenger Departures,Oceania,237417
2015-08,Number Of Air Passenger Departures,Europe,194539
2015-08,Number Of Air Passenger Departures,North America,25291
2015-08,Number Of Air Passenger Departures,Other Regions,7765
2015-09,Number Of Air Passenger Departures,South East Asia,936720
2015-09,Number Of Air Passenger Departures,North East Asia,559018
2015-09,Number Of Air Passenger Departures,South Asia,174815
2015-09,Number Of Air Passenger Departures,Middle East,68238
2015-09,Number Of Air Passenger Departures,Oceania,247171
2015-09,Number Of Air Passenger Departures,Europe,180285
2015-09,Number Of Air Passenger Departures,North America,18704
2015-09,Number Of Air Passenger Departures,Other Regions,7363
2015-10,Number Of Air Passenger Departures,South East Asia,973146
2015-10,Number Of Air Passenger Departures,North East Asia,619567
2015-10,Number Of Air Passenger Departures,South Asia,190911
2015-10,Number Of Air Passenger Departures,Middle East,54084
2015-10,Number Of Air Passenger Departures,Oceania,270237
2015-10,Number Of Air Passenger Departures,Europe,145806
2015-10,Number Of Air Passenger Departures,North America,17037
2015-10,Number Of Air Passenger Departures,Other Regions,8070
2015-11,Number Of Air Passenger Departures,South East Asia,1020847
2015-11,Number Of Air Passenger Departures,North East Asia,632055
2015-11,Number Of Air Passenger Departures,South Asia,219549
2015-11,Number Of Air Passenger Departures,Middle East,54437
2015-11,Number Of Air Passenger Departures,Oceania,247138
2015-11,Number Of Air Passenger Departures,Europe,145849
2015-11,Number Of Air Passenger Departures,North America,17077
2015-11,Number Of Air Passenger Departures,Other Regions,6984
2015-12,Number Of Air Passenger Departures,South East Asia,1179709
2015-12,Number Of Air Passenger Departures,North East Asia,678653
2015-12,Number Of Air Passenger Departures,South Asia,231840
2015-12,Number Of Air Passenger Departures,Middle East,75677
2015-12,Number Of Air Passenger Departures,Oceania,258869
2015-12,Number Of Air Passenger Departures,Europe,152081
2015-12,Number Of Air Passenger Departures,North America,18940
2015-12,Number Of Air Passenger Departures,Other Regions,8547
2016-01,Number Of Air Passenger Departures,South East Asia,997665
2016-01,Number Of Air Passenger Departures,North East Asia,567209
2016-01,Number Of Air Passenger Departures,South Asia,201606
2016-01,Number Of Air Passenger Departures,Middle East,68330
2016-01,Number Of Air Passenger Departures,Oceania,299953
2016-01,Number Of Air Passenger Departures,Europe,155667
2016-01,Number Of Air Passenger Departures,North America,20544
2016-01,Number Of Air Passenger Departures,Other Regions,8288
2016-02,Number Of Air Passenger Departures,South East Asia,974513
2016-02,Number Of Air Passenger Departures,North East Asia,658575
2016-02,Number Of Air Passenger Departures,South Asia,176447
2016-02,Number Of Air Passenger Departures,Middle East,58960
2016-02,Number Of Air Passenger Departures,Oceania,262853
2016-02,Number Of Air Passenger Departures,Europe,142068
2016-02,Number Of Air Passenger Departures,North America,14461
2016-02,Number Of Air Passenger Departures,Other Regions,5799
2016-03,Number Of Air Passenger Departures,South East Asia,1086304
2016-03,Number Of Air Passenger Departures,North East Asia,652092
2016-03,Number Of Air Passenger Departures,South Asia,186615
2016-03,Number Of Air Passenger Departures,Middle East,68923
2016-03,Number Of Air Passenger Departures,Oceania,233361
2016-03,Number Of Air Passenger Departures,Europe,172301
2016-03,Number Of Air Passenger Departures,North America,15244
2016-03,Number Of Air Passenger Departures,Other Regions,7646
2016-04,Number Of Air Passenger Departures,South East Asia,1040022
2016-04,Number Of Air Passenger Departures,North East Asia,634062
2016-04,Number Of Air Passenger Departures,South Asia,187734
2016-04,Number Of Air Passenger Departures,Middle East,68909
2016-04,Number Of Air Passenger Departures,Oceania,233540
2016-04,Number Of Air Passenger Departures,Europe,177549
2016-04,Number Of Air Passenger Departures,North America,15835
2016-04,Number Of Air Passenger Departures,Other Regions,8565
2016-05,Number Of Air Passenger Departures,South East Asia,1078793
2016-05,Number Of Air Passenger Departures,North East Asia,631934
2016-05,Number Of Air Passenger Departures,South Asia,212291
2016-05,Number Of Air Passenger Departures,Middle East,58078
2016-05,Number Of Air Passenger Departures,Oceania,204970
2016-05,Number Of Air Passenger Departures,Europe,166898
2016-05,Number Of Air Passenger Departures,North America,17029
2016-05,Number Of Air Passenger Departures,Other Regions,7540
2016-06,Number Of Air Passenger Departures,South East Asia,1058043
2016-06,Number Of Air Passenger Departures,North East Asia,619253
2016-06,Number Of Air Passenger Departures,South Asia,210807
2016-06,Number Of Air Passenger Departures,Middle East,59801
2016-06,Number Of Air Passenger Departures,Oceania,215242
2016-06,Number Of Air Passenger Departures,Europe,177253
2016-06,Number Of Air Passenger Departures,North America,24199
2016-06,Number Of Air Passenger Departures,Other Regions,6643
2016-07,Number Of Air Passenger Departures,South East Asia,1127228
2016-07,Number Of Air Passenger Departures,North East Asia,628417
2016-07,Number Of Air Passenger Departures,South Asia,198127
2016-07,Number Of Air Passenger Departures,Middle East,60627
2016-07,Number Of Air Passenger Departures,Oceania,294051
2016-07,Number Of Air Passenger Departures,Europe,178165
2016-07,Number Of Air Passenger Departures,North America,25999
2016-07,Number Of Air Passenger Departures,Other Regions,8989
2016-08,Number Of Air Passenger Departures,South East Asia,1007609
2016-08,Number Of Air Passenger Departures,North East Asia,697350
2016-08,Number Of Air Passenger Departures,South Asia,196195
2016-08,Number Of Air Passenger Departures,Middle East,76452
2016-08,Number Of Air Passenger Departures,Oceania,234970
