month,level_1,level_2,value
1993-07,Number Of Air Passenger Arrivals,South Asia,40014
1993-07,Number Of Air Passenger Arrivals,Middle East,12388
1993-07,Number Of Air Passenger Arrivals,Oceania,66278
1993-07,Number Of Air Passenger Arrivals,Europe,98013
1993-07,Number Of Air Passenger Arrivals,North America,21121
1993-07,Number Of Air Passenger Arrivals,Other Regions,na
1993-08,Number Of Air Passenger Arrivals,South East Asia,410577
1993-08,Number Of Air Passenger Arrivals,North East Asia,208195
1993-08,Number Of Air Passenger Arrivals,South Asia,43069
1993-08,Number Of Air Passenger Arrivals,Middle East,10927
1993-08,Number Of Air Passenger Arrivals,Oceania,73630
1993-08,Number Of Air Passenger Arrivals,Europe,83876
1993-08,Number Of Air Passenger Arrivals,North America,19440
1993-08,Number Of Air Passenger Arrivals,Other Regions,na
1993-09,Number Of Air Passenger Arrivals,South East Asia,333722
1993-09,Number Of Air Passenger Arrivals,North East Asia,184653
1993-09,Number Of Air Passenger Arrivals,South Asia,38700
1993-09,Number Of Air Passenger Arrivals,Middle East,8546
1993-09,Number Of Air Passenger Arrivals,Oceania,69362
1993-09,Number Of Air Passenger Arrivals,Europe,87955
1993-09,Number Of Air Passenger Arrivals,North America,17295
1993-09,Number Of Air Passenger Arrivals,Other Regions,na
1993-10,Number Of Air Passenger Arrivals,South East Asia,358598
1993-10,Number Of Air Passenger Arrivals,North East Asia,180786
1993-10,Number Of Air Passenger Arrivals,South Asia,39937
1993-10,Number Of Air Passenger Arrivals,Middle East,8459
1993-10,Number Of Air Passenger Arrivals,Oceania,69183
1993-10,Number Of Air Passenger Arrivals,Europe,97775
1993-10,Number Of Air Passenger Arrivals,North America,18614
1993-10,Number Of Air Passenger Arrivals,Other Regions,na
1993-11,Number Of Air Passenger Arrivals,South East Asia,377257
1993-11,Number Of Air Passenger Arrivals,North East Asia,175311
1993-11,Number Of Air Passenger Arrivals,South Asia,38837
1993-11,Number Of Air Passenger Arrivals,Middle East,9905
1993-11,Number Of Air Passenger Arrivals,Oceania,91793
1993-11,Number Of Air Passenger Arrivals,Europe,80392
1993-11,Number Of Air Passenger Arrivals,North America,20854
1993-11,Number Of Air Passenger Arrivals,Other Regions,na
1993-12,Number Of Air Passenger Arrivals,South East Asia,457546
1993-12,Number Of Air Passenger Arrivals,North East Asia,203057
1993-12,Number Of Air Passenger Arrivals,South Asia,46962
1993-12,Number Of Air Passenger Arrivals,Middle East,11683
1993-12,Number Of Air Passenger Arrivals,Oceania,112164
1993-12,Number Of Air Passenger Arrivals,Europe,79911
1993-12,Number Of Air Passenger Arrivals,North America,27539
1993-12,Number Of Air Passenger Arrivals,Other Regions,na
1994-01,Number Of Air Passenger Arrivals,South East Asia,357641
1994-01,Number Of Air Passenger Arrivals,North East Asia,175047
1994-01,Number Of Air Passenger Arrivals,South Asia,53293
1994-01,Number Of Air Passenger Arrivals,Middle East,9282
1994-01,Number Of Air Passenger Arrivals,Oceania,80080
1994-01,Number Of Air Passenger Arrivals,Europe,80954
1994-01,Number Of Air Passenger Arrivals,North America,24747
1994-01,Number Of Air Passenger Arrivals,Other Regions,na
1994-02,Number Of Air Passenger Arrivals,South East Asia,366926
1994-02,Number Of Air Passenger Arrivals,North East Asia,192434
1994-02,Number Of Air Passenger Arrivals,South Asia,43258
1994-02,Number Of Air Passenger Arrivals,Middle East,7924
1994-02,Number Of Air Passenger Arrivals,Oceania,77109
1994-02,Number Of Air Passenger Arrivals,Europe,70775
1994-02,Number Of Air Passenger Arrivals,North America,18045
1994-02,Number Of Air Passenger Arrivals,Other Regions,na
1994-03,Number Of Air Passenger Arrivals,South East Asia,389452
1994-03,Number Of Air Passenger Arrivals,North East Asia,214697
1994-03,Number Of Air Passenger Arrivals,South Asia,41879
1994-03,Number Of Air Passenger Arrivals,Middle East,9470
1994-03,Number Of Air Passenger Arrivals,Oceania,92271
1994-03,Number Of Air Passenger Arrivals,Europe,78830
1994-03,Number Of Air Passenger Arrivals,North America,17847
1994-03,Number Of Air Passenger Arrivals,Other Regions,na
1994-04,Number Of Air Passenger Arrivals,South East Asia,359432
1994-04,Number Of Air Passenger Arrivals,North East Asia,187941
1994-04,Number Of Air Passenger Arrivals,South Asia,44290
1994-04,Number Of Air Passenger Arrivals,Middle East,8389
1994-04,Number Of Air Passenger Arrivals,Oceania,89076
1994-04,Number Of Air Passenger Arrivals,Europe,73187
1994-04,Number Of Air Passenger Arrivals,North America,16109
1994-04,Number Of Air Passenger Arrivals,Other Regions,na
1994-05,Number Of Air Passenger Arrivals,South East Asia,356035
1994-05,Number Of Air Passenger Arrivals,North East Asia,181336
1994-05,Number Of Air Passenger Arrivals,South Asia,39230
1994-05,Number Of Air Passenger Arrivals,Middle East,9743
1994-05,Number Of Air Passenger Arrivals,Oceania,78510
1994-05,Number Of Air Passenger Arrivals,Europe,68136
1994-05,Number Of Air Passenger Arrivals,North America,20998
1994-05,Number Of Air Passenger Arrivals,Other Regions,na
1994-06,Number Of Air Passenger Arrivals,South East Asia,401535
1994-06,Number Of Air Passenger Arrivals,North East Asia,211695
1994-06,Number Of Air Passenger Arrivals,South Asia,39434
1994-06,Number Of Air Passenger Arrivals,Middle East,12686
1994-06,Number Of Air Passenger Arrivals,Oceania,86708
1994-06,Number Of Air Passenger Arrivals,Europe,82067
1994-06,Number Of Air Passenger Arrivals,North America,22482
1994-06,Number Of Air Passenger Arrivals,Other Regions,na
1994-07,Number Of Air Passenger Arrivals,South East Asia,383217
1994-07,Number Of Air Passenger Arrivals,North East Asia,223466
1994-07,Number Of Air Passenger Arrivals,South Asia,42113
1994-07,Number Of Air Passenger Arrivals,Middle East,12427
1994-07,Number Of Air Passenger Arrivals,Oceania,75354
1994-07,Number Of Air Passenger Arrivals,Europe,106562
1994-07,Number Of Air Passenger Arrivals,North America,23119
1994-07,Number Of Air Passenger Arrivals,Other Regions,na
1994-08,Number Of Air Passenger Arrivals,South East Asia,411511
1994-08,Number Of Air Passenger Arrivals,North East Asia,233611
1994-08,Number Of Air Passenger Arrivals,South Asia,43780
1994-08,Number Of Air Passenger Arrivals,Middle East,11072
1994-08,Number Of Air Passenger Arrivals,Oceania,83167
1994-08,Number Of Air Passenger Arrivals,Europe,94580
1994-08,Number Of Air Passenger Arrivals,North America,19766
1994-08,Number Of Air Passenger Arrivals,Other Regions,na
1994-09,Number Of Air Passenger Arrivals,South East Asia,356678
1994-09,Number Of Air Passenger Arrivals,North East Asia,209939
1994-09,Number Of Air Passenger Arrivals,South Asia,42011
1994-09,Number Of Air Passenger Arrivals,Middle East,8538
1994-09,Number Of Air Passenger Arrivals,Oceania,76348
1994-09,Number Of Air Passenger Arrivals,Europe,99251
1994-09,Number Of Air Passenger Arrivals,North America,17034
1994-09,Number Of Air Passenger Arrivals,Other Regions,na
1994-10,Number Of Air Passenger Arrivals,South East Asia,371348
1994-10,Number Of Air Passenger Arrivals,North East Asia,202979
1994-10,Number Of Air Passenger Arrivals,South Asia,39266
1994-10,Number Of Air Passenger Arrivals,Middle East,9545
1994-10,Number Of Air Passenger Arrivals,Oceania,73365
1994-10,Number Of Air Passenger Arrivals,Europe,108036
1994-10,Number Of Air Passenger Arrivals,North America,18462
1994-10,Number Of Air Passenger Arrivals,Other Regions,na
1994-11,Number Of Air Passenger Arrivals,South East Asia,389426
1994-11,Number Of Air Passenger Arrivals,North East Asia,201686
1994-11,Number Of Air Passenger Arrivals,South Asia,39508
1994-11,Number Of Air Passenger Arrivals,Middle East,8959
1994-11,Number Of Air Passenger Arrivals,Oceania,96897
1994-11,Number Of Air Passenger Arrivals,Europe,84929
1994-11,Number Of Air Passenger Arrivals,North America,19008
1994-11,Number Of Air Passenger Arrivals,Other Regions,na
1994-12,Number Of Air Passenger Arrivals,South East Asia,471266
1994-12,Number Of Air Passenger Arrivals,North East Asia,235904
1994-12,Number Of Air Passenger Arrivals,South Asia,48906
1994-12,Number Of Air Passenger Arrivals,Middle East,14882
1994-12,Number Of Air Passenger Arrivals,Oceania,119659
1994-12,Number Of Air Passenger Arrivals,Europe,85391
1994-12,Number Of Air Passenger Arrivals,North America,28239
1994-12,Number Of Air Passenger Arrivals,Other Regions,na
1995-01,Number Of Air Passenger Arrivals,South East Asia,378379
1995-01,Number Of Air Passenger Arrivals,North East Asia,214883
1995-01,Number Of Air Passenger Arrivals,South Asia,53996
1995-01,Number Of Air Passenger Arrivals,Middle East,10496
1995-01,Number Of Air Passenger Arrivals,Oceania,85540
1995-01,Number Of Air Passenger Arrivals,Europe,83279
1995-01,Number Of Air Passenger Arrivals,North America,23351
1995-01,Number Of Air Passenger Arrivals,Other Regions,na
1995-02,Number Of Air Passenger Arrivals,South East Asia,397112
1995-02,Number Of Air Passenger Arrivals,North East Asia,209290
1995-02,Number Of Air Passenger Arrivals,South Asia,47197
1995-02,Number Of Air Passenger Arrivals,Middle East,7438
1995-02,Number Of Air Passenger Arrivals,Oceania,77483
1995-02,Number Of Air Passenger Arrivals,Europe,70423
1995-02,Number Of Air Passenger Arrivals,North America,14497
1995-02,Number Of Air Passenger Arrivals,Other Regions,na
1995-03,Number Of Air Passenger Arrivals,South East Asia,411659
1995-03,Number Of Air Passenger Arrivals,North East Asia,226414
1995-03,Number Of Air Passenger Arrivals,South Asia,46844
1995-03,Number Of Air Passenger Arrivals,Middle East,9537
1995-03,Number Of Air Passenger Arrivals,Oceania,95102
1995-03,Number Of Air Passenger Arrivals,Europe,72854
1995-03,Number Of Air Passenger Arrivals,North America,15884
1995-03,Number Of Air Passenger Arrivals,Other Regions,na
1995-04,Number Of Air Passenger Arrivals,South East Asia,371018
1995-04,Number Of Air Passenger Arrivals,North East Asia,204227
1995-04,Number Of Air Passenger Arrivals,South Asia,49547
1995-04,Number Of Air Passenger Arrivals,Middle East,7635
1995-04,Number Of Air Passenger Arrivals,Oceania,84562
1995-04,Number Of Air Passenger Arrivals,Europe,76694
1995-04,Number Of Air Passenger Arrivals,North America,15263
1995-04,Number Of Air Passenger Arrivals,Other Regions,na
1995-05,Number Of Air Passenger Arrivals,South East Asia,384574
1995-05,Number Of Air Passenger Arrivals,North East Asia,200346
1995-05,Number Of Air Passenger Arrivals,South Asia,46542
1995-05,Number Of Air Passenger Arrivals,Middle East,9898
1995-05,Number Of Air Passenger Arrivals,Oceania,82547
1995-05,Number Of Air Passenger Arrivals,Europe,73440
1995-05,Number Of Air Passenger Arrivals,North America,19833
1995-05,Number Of Air Passenger Arrivals,Other Regions,na
1995-06,Number Of Air Passenger Arrivals,South East Asia,430262
1995-06,Number Of Air Passenger Arrivals,North East Asia,236699
1995-06,Number Of Air Passenger Arrivals,South Asia,47846
1995-06,Number Of Air Passenger Arrivals,Middle East,12528
1995-06,Number Of Air Passenger Arrivals,Oceania,91849
1995-06,Number Of Air Passenger Arrivals,Europe,89262
1995-06,Number Of Air Passenger Arrivals,North America,24961
1995-06,Number Of Air Passenger Arrivals,Other Regions,na
1995-07,Number Of Air Passenger Arrivals,South East Asia,403630
1995-07,Number Of Air Passenger Arrivals,North East Asia,262462
1995-07,Number Of Air Passenger Arrivals,South Asia,53200
1995-07,Number Of Air Passenger Arrivals,Middle East,11904
1995-07,Number Of Air Passenger Arrivals,Oceania,78699
1995-07,Number Of Air Passenger Arrivals,Europe,111889
1995-07,Number Of Air Passenger Arrivals,North America,22655
1995-07,Number Of Air Passenger Arrivals,Other Regions,na
1995-08,Number Of Air Passenger Arrivals,South East Asia,426108
1995-08,Number Of Air Passenger Arrivals,North East Asia,269044
1995-08,Number Of Air Passenger Arrivals,South Asia,50924
1995-08,Number Of Air Passenger Arrivals,Middle East,11331
1995-08,Number Of Air Passenger Arrivals,Oceania,81683
1995-08,Number Of Air Passenger Arrivals,Europe,103511
1995-08,Number Of Air Passenger Arrivals,North America,18918
1995-08,Number Of Air Passenger Arrivals,Other Regions,na
1995-09,Number Of Air Passenger Arrivals,South East Asia,400184
1995-09,Number Of Air Passenger Arrivals,North East Asia,231051
1995-09,Number Of Air Passenger Arrivals,South Asia,49571
1995-09,Number Of Air Passenger Arrivals,Middle East,9246
1995-09,Number Of Air Passenger Arrivals,Oceania,83982
1995-09,Number Of Air Passenger Arrivals,Europe,104241
1995-09,Number Of Air Passenger Arrivals,North America,17285
1995-09,Number Of Air Passenger Arrivals,Other Regions,na
1995-10,Number Of Air Passenger Arrivals,South East Asia,416352
1995-10,Number Of Air Passenger Arrivals,North East Asia,222668
1995-10,Number Of Air Passenger Arrivals,South Asia,49404
1995-10,Number Of Air Passenger Arrivals,Middle East,10240
1995-10,Number Of Air Passenger Arrivals,Oceania,77387
1995-10,Number Of Air Passenger Arrivals,Europe,111023
1995-10,Number Of Air Passenger Arrivals,North America,18509
1995-10,Number Of Air Passenger Arrivals,Other Regions,na
1995-11,Number Of Air Passenger Arrivals,South East Asia,424680
1995-11,Number Of Air Passenger Arrivals,North East Asia,224377
1995-11,Number Of Air Passenger Arrivals,South Asia,49183
1995-11,Number Of Air Passenger Arrivals,Middle East,10122
1995-11,Number Of Air Passenger Arrivals,Oceania,97538
1995-11,Number Of Air Passenger Arrivals,Europe,88551
1995-11,Number Of Air Passenger Arrivals,North America,19605
1995-11,Number Of Air Passenger Arrivals,Other Regions,na
1995-12,Number Of Air Passenger Arrivals,South East Asia,499837
1995-12,Number Of Air Passenger Arrivals,North East Asia,259678
1995-12,Number Of Air Passenger Arrivals,South Asia,58008
1995-12,Number Of Air Passenger Arrivals,Middle East,15403
1995-12,Number Of Air Passenger Arrivals,Oceania,119577
1995-12,Number Of Air Passenger Arrivals,Europe,89939
1995-12,Number Of Air Passenger Arrivals,North America,29929
1995-12,Number Of Air Passenger Arrivals,Other Regions,na
1996-01,Number Of Air Passenger Arrivals,South East Asia,393050
1996-01,Number Of Air Passenger Arrivals,North East Asia,223340
1996-01,Number Of Air Passenger Arrivals,South Asia,57829
1996-01,Number Of Air Passenger Arrivals,Middle East,9989
1996-01,Number Of Air Passenger Arrivals,Oceania,84290
1996-01,Number Of Air Passenger Arrivals,Europe,89576
1996-01,Number Of Air Passenger Arrivals,North America,22452
1996-01,Number Of Air Passenger Arrivals,Other Regions,na
1996-02,Number Of Air Passenger Arrivals,South East Asia,415980
1996-02,Number Of Air Passenger Arrivals,North East Asia,234487
1996-02,Number Of Air Passenger Arrivals,South Asia,47769
1996-02,Number Of Air Passenger Arrivals,Middle East,8839
1996-02,Number Of Air Passenger Arrivals,Oceania,84939
1996-02,Number Of Air Passenger Arrivals,Europe,78549
1996-02,Number Of Air Passenger Arrivals,North America,20082
1996-02,Number Of Air Passenger Arrivals,Other Regions,na
1996-03,Number Of Air Passenger Arrivals,South East Asia,432402
1996-03,Number Of Air Passenger Arrivals,North East Asia,253898
1996-03,Number Of Air Passenger Arrivals,South Asia,56308
1996-03,Number Of Air Passenger Arrivals,Middle East,9259
1996-03,Number Of Air Passenger Arrivals,Oceania,93703
1996-03,Number Of Air Passenger Arrivals,Europe,91217
1996-03,Number Of Air Passenger Arrivals,North America,18836
1996-03,Number Of Air Passenger Arrivals,Other Regions,na
1996-04,Number Of Air Passenger Arrivals,South East Asia,419667
1996-04,Number Of Air Passenger Arrivals,North East Asia,216344
1996-04,Number Of Air Passenger Arrivals,South Asia,52695
1996-04,Number Of Air Passenger Arrivals,Middle East,9236
